Number of Bills: 5843
1517 	HB 	Leach 	Relating to the exclusion of certain witnesses during a criminal proceeding. 	03/09/2017 	H 	Referred to Criminal Jurisprudence: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1517
1518 	HB 	Leach 	Relating to the use of money in the state highway fund for toll projects. 	03/13/2017 	H 	Referred to Transportation: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1518
1519 	HB 	González Mary 	Relating to requirements for the construction of a natural gas pipeline. 	03/20/2017 	H 	Referred to Energy Resources: Mar 20 2017  3:24PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1519
1520 	HB 	Muñoz Jr. 	Relating to the annual reporting of certain information regarding property and casualty insurance. 	03/28/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1520
1521 	HB 	White 	Relating to the exchange of certain information between the Department of Family and Protective Services and the Texas Juvenile Justice Department. 	03/09/2017 	H 	Referred to Juvenile Justice &amp; Family Issues: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1521
1522 	HB 	White 	Relating to a task force to coordinate and make recommendations on parent engagement and education programs provided by state agencies. 	04/05/2017 	H 	Reported favorably w/o amendment(s) 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1522
1523 	HB 	Workman 	Relating to the creation of the Southwest Travis County Special Utility District; providing authority to issue bonds; granting a limited power of eminent domain; providing authority to impose fees and assessments. 	03/13/2017 	H 	Referred to Special Purpose Districts: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1523
1524 	HB 	Muñoz Jr., Wu 	Relating to transparency in the rate-setting processes for the Medicaid managed care and child health plan programs. 	03/20/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1524
1525 	HB 	Krause, Leach, Capriglione 	Relating to the issuance of specialty license plates to submarine veterans. 	04/05/2017 	H 	Reported favorably as substituted 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1525
1526 	HB 	King Phil, Geren, Romero Jr., Davis Sarah 	Relating to the provision of state death benefits to peace officers employed by certain private institutions of higher education located in this state. 	04/06/2017 	H 	Committee report sent to Calendars 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1526
1527 	HB 	Simmons, Parker, Rodriguez Eddie 	Relating to the consideration of ownership interests of certain persons with disabilities in determining whether a business is a historically underutilized business for purposes of state contracting. 	04/05/2017 	H 	Reported favorably w/o amendment(s) 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1527
1528 	HB 	Perez 	Relating to the powers and duties of navigation districts and port authorities. 	03/13/2017 	H 	Referred to Transportation: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1528
1529 	HB 	Lambert, Clardy 	Relating to the authority of certain municipalities to pledge certain tax revenue for the payment of obligations related to hotel projects. 	03/29/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1529
1530 	HB 	Workman 	Relating to the publication of required notice by a political subdivision in media other than a newspaper. 	03/09/2017 	H 	Referred to Government Transparency &amp; Operation: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1530
1531 	HB 	VanDeaver 	Relating to the sequencing of required English language arts courses in schools. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1531
1532 	HB 	Farrar 	Relating to posting notice of self-help resources on the Internet website of a state court and in the office of the court clerk. 	04/04/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1532
1533 	HB 	Farrar 	Relating to the exclusion of certain resources in determining eligibility for the supplemental nutrition assistance program. 	04/10/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1533
1534 	HB 	Farrar 	Relating to the prohibition of certain discrimination based on sexual orientation or gender identity or expression; providing an administrative penalty; creating an offense. 	03/09/2017 	H 	Referred to State Affairs: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1534
1535 	HB 	Farrar 	Relating to the prohibition of certain pesticides on public road rights-of-way. 	03/29/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1535
1536 	HB 	Farrar 	Relating to a study and report by the Texas Commission on Environmental Quality on the use of green stormwater infrastructure in this state. 	04/05/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1536
1537 	HB 	Farrar, Allen 	Relating to abolishing the death penalty. 	03/09/2017 	H 	Referred to Criminal Jurisprudence: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1537
1538 	HB 	Dutton 	Relating to jury service; providing a criminal penalty. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1538
1539 	HB 	Thompson Senfronia 	Relating to health benefit plan coverage of prescription drugs for stage-four advanced, metastatic cancer. 	03/09/2017 	H 	Referred to Insurance: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1539
1540 	HB 	Rodriguez Justin 	Relating to counseling regarding postsecondary education for public high school students. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1540
1541 	HB 	Shaheen 	Relating to the posting of required notice by a political subdivision on Internet websites. 	03/09/2017 	H 	Referred to Government Transparency &amp; Operation: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1541
1542 	HB 	Price 	Relating to the definition of the least restrictive environment for the placement of children in foster care. 	03/27/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1542
1543 	HB 	Burkett 	Relating to access to records that pertain to the testing for, and fitting and dispensing of, hearing instruments. 	03/28/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1543
1544 	HB 	Burkett 	Relating to a client's access to certain records of hearing instrument fitters and dispensers. 	03/28/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1544
1545 	HB 	Clardy 	Relating to the acceptance of certain high school courses to satisfy part of the training required to obtain a peace officer license. 	04/06/2017 	H 	Comm. report sent to Local &amp; Consent Calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1545
1546 	HB 	Oliveira 	Relating to the operations of the Department of Public Safety, Parks and Wildlife Department, and state military forces in the border region. 	03/09/2017 	H 	Referred to Homeland Security &amp; Public Safety: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1546
1547 	HB 	González Mary 	Relating to human sexuality education in public schools. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1547
1548 	HB 	Dutton 	Relating to the exemption from ad valorem taxation by a school district of certain property used to build low-income or moderate-income housing. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1548
1549 	HB 	Burkett, Raymond, Thompson Senfronia, Price, Zerwas 	Relating to the provision of services by the Department of Family and Protective Services, including child protective services and prevention and early intervention services. 	03/20/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1549
1550 	HB 	Frank 	Relating to requiring the Texas Department of Criminal Justice to reimburse counties for certain costs for confining a person pending a transfer to the department. 	03/23/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1550
1551 	HB 	Krause 	Relating to the creation of a commission to review certain penal laws of this state. 	03/27/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1551
1552 	HB 	Geren 	Relating to job order contracting for an airport, air navigation facility, airport hazard area, or roadway controlled and operated by a joint airport board. 	03/13/2017 	H 	Referred to Transportation: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1552
1553 	HB 	Lozano 	Relating to permitting a school district that has failed to satisfy performance standards to partner with an institution of higher education to improve district performance. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1553
1554 	HB 	Lozano 	Relating to the prosecution and punishment of the smuggling of persons. 	04/05/2017 	H 	Reported favorably as substituted 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1554
1555 	HB 	Kuempel 	Relating to the sale of lottery tickets by certain wine and beer retailers. 	04/03/2017 	H 	Reported favorably as substituted 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1555
1556 	HB 	González Mary 	Relating to the appointment of foster parents and other qualified persons to serve as educational decision-makers for certain children in the conservatorship of the Department of Family and Protective Services. 	04/04/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1556
1557 	HB 	Parker 	Relating to requirements for new or increased municipal fees. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1557
1558 	HB 	Simmons 	Relating to conformity with State and Local procurement processes. 	04/13/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1558
1559 	HB 	Frullo 	Relating to the provision of surplus lines insurance to certain commercial insureds. 	04/04/2017 	H 	Committee report sent to Calendars 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1559
1560 	HB 	Guillen 	Relating to the removal of an obsolete reference regarding open-enrollment charter schools and the State Board of Education. 	04/04/2017 	H 	Reported favorably w/o amendment(s) 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1560
1561 	HB 	Guillen 	Relating to the repeal of certain provisions limiting the offering of courses by a public junior college within the service area of another public junior college. 	03/09/2017 	H 	Referred to Higher Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1561
1562 	HB 	Minjarez 	Relating to zoning and building construction regulations in certain counties; providing a criminal penalty. 	04/03/2017 	H 	Meeting cancelled 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1562
1563 	HB 	Guillen 	Relating to the authority of the Texas State Technical College System to offer technical-vocational courses or programs. 	03/09/2017 	H 	Referred to Higher Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1563
1564 	HB 	Miller 	Relating to the authority of an elderly or disabled person to defer or abate the collection of ad valorem taxes on the person's residence homestead if the homestead is subject to a mortgage. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1564
1565 	HB 	Metcalf, Flynn, Anderson Rodney 	Relating to a waiver of certain state park fees for military service members and veterans. 	03/09/2017 	H 	Referred to Culture, Recreation &amp; Tourism: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1565
1566 	HB 	Frullo 	Relating to mediation of the settlement of certain out-of-network health benefit claims involving balance billing. 	03/21/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1566
1567 	HB 	Metcalf, Flynn 	Relating to a fee waiver for a combination resident hunting and fishing license for certain military personnel. 	03/09/2017 	H 	Referred to Culture, Recreation &amp; Tourism: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1567
1568 	HB 	Phillips 	Relating to the movement of pedestrians in front of, under, between, or through rail cars at a railroad grade crossing; providing criminal penalties. 	03/09/2017 	H 	Referred to Transportation: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1568
1569 	HB 	Ashby 	Relating to the disclosure to public schools of certain records of students placed in residential facilities. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1569
1570 	HB 	Burns 	Relating to the enforcement of commercial motor vehicle safety standards in certain municipalities. 	04/05/2017 	H 	Comm. report sent to Local &amp; Consent Calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1570
1571 	HB 	Paddie 	Relating to the use of local government energy savings performance contracts for measures that avoid expected future operating or maintenance costs. 	04/10/2017 	H 	Withdrawn from schedule 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1571
1572 	HB 	Workman 	Relating to a property owner's right to remove a tree or vegetation that the owner believes poses a fire risk. 	03/13/2017 	H 	Referred to Business &amp; Industry: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1572
1573 	HB 	Price 	Relating to personnel requirements for water loss auditors. 	04/05/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1573
1574 	HB 	Wilson, Murr, Lang 	Relating to documentation regarding an arrest of a person without a warrant. 	04/03/2017 	H 	Reported favorably w/o amendment(s) 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1574
1575 	HB 	Wilson, Murr, Lang 	Relating to venue for the disposition of stolen property. 	04/03/2017 	H 	Reported favorably w/o amendment(s) 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1575
1576 	HB 	Schofield 	Relating to the location of certain temporary branch early voting polling places. 	03/09/2017 	H 	Referred to Elections: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1576
1577 	HB 	Lozano 	Relating to assignment by the University Interscholastic League of schools to districts for purposes of competition. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1577
1578 	HB 	Sanford 	Relating to the authority of certain municipalities to pledge revenue from the municipal hotel occupancy tax for the payment of obligations related to hotel projects. 	03/20/2017 	H 	Referred to Ways &amp; Means: Mar 20 2017  3:24PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1578
1579 	HB 	Howard 	Relating to a sales and use tax exemption for condoms. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1579
1580 	HB 	Howard 	Relating to authorization by the Texas Higher Education Coordinating Board for certain public junior colleges to offer baccalaureate degree programs. 	03/09/2017 	H 	Referred to Higher Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1580
1581 	HB 	Lozano 	Relating to the use of individual graduation committees and other alternative methods to satisfy certain public high school graduation requirements. 	03/09/2017 	H 	Referred to Public Education: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1581
1582 	HB 	King Tracy O. 	Relating to the applicability of the requirement that appraisal review board members be appointed by the local administrative district judge. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1582
1583 	HB 	Cortez, Uresti Tomas 	Relating to the use of epinephrine auto-injectors on private school campuses and at or in transit to or from off-campus school events. 	04/04/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1583
1584 	HB 	King Tracy O. 	Relating to the implementation of county solid waste management programs. 	04/05/2017 	H 	Reported favorably as substituted 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1584
1585 	HB 	Murphy 	Relating to including student input before the adoption of a major curriculum initiative by a school district. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1585
1586 	HB 	King Tracy O. 	Relating to the services that require a structural pest control license; changing the applicability of an occupational license. 	04/10/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1586
1587 	HB 	Lozano 	Relating to the appeal of decisions by the Texas Department of Insurance regarding issuance of certain certificates of compliance under the Texas Windstorm Insurance Association Act. 	03/28/2017 	H 	Withdrawn from schedule 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1587
1588 	HB 	Lozano 	Relating to exemption of certain firefighters and police officers from jury service. 	03/09/2017 	H 	Referred to Judiciary &amp; Civil Jurisprudence: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1588
1589 	HB 	Oliveira, Longoria, Lucio III 	Relating to certain comprehensive development agreements of the Texas Department of Transportation or a regional mobility authority. 	03/09/2017 	H 	Referred to Transportation: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1589
1590 	HB 	Holland, Lozano, Miller, Blanco 	Relating to tuition and fee exemptions at public institutions of higher education for certain military personnel dependents. 	03/13/2017 	H 	Referred to Higher Education: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1590
1591 	HB 	Bohac 	Relating to an exemption from ad valorem taxation of the residence homestead of a Purple Heart recipient or the surviving spouse of a Purple Heart recipient. 	03/22/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1591
1592 	HB 	Bohac 	Relating to the punishment of certain assaults committed against employees of primary and secondary schools. 	03/14/2017 	H 	Referred to Public Education: Mar 14 2017  4:01PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1592
1593 	HB 	Bohac 	Relating to the engagement strategies included in a school district's family engagement plan. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1593
1594 	HB 	Bohac 	Relating to the territory that may be included in a single county election precinct. 	03/09/2017 	H 	Referred to Elections: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1594
1595 	HB 	Bohac 	Relating to the dates to provide a ballot by mail to a voter. 	03/09/2017 	H 	Referred to Elections: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1595
1596 	HB 	Lozano 	Relating to itemizing certain public notice expenditures in political subdivision budgets. 	04/10/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1596
1597 	HB 	Bell 	Relating to the recovery of stranded oil, gas, or oil and gas from depleting Cenozoic Era reservoirs. 	03/09/2017 	H 	Referred to Energy Resources: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1597
1598 	HB 	Martinez "Mando" 	Relating to the establishment of the disaster identification system for a state of disaster. 	03/09/2017 	H 	Referred to Homeland Security &amp; Public Safety: Mar  9 2017  4:13PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1598
1599 	HB 	Thompson Senfronia, Price, Collier, Wu, Laubenberg 	Relating to the requirement and study of insurance coverage for serious emotional disturbance of a child. 	03/13/2017 	H 	Referred to Public Health: Mar 13 2017  3:28PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1599
1600 	HB 	Thompson Senfronia, Price, Lucio III, Bonnen Greg, Wu 	Relating to certain mental health screenings under the Texas Health Steps program. 	04/03/2017 	H 	Committee report sent to Calendars 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1600
1601 	HB 	Lozano 	Relating to the release on bail of a person arrested under a warrant issued by the Texas Department of Criminal Justice or the Board of Pardons and Paroles. 	04/03/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1601
1602 	HB 	Keough, Walle, Thompson Senfronia, Oliverson, Bell 	Relating to authorization by the Texas Higher Education Coordinating Board for certain public junior colleges to offer baccalaureate degree programs. 	03/06/2017 	H 	Referred to Higher Education: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1602
1603 	HB 	Price, King Ken 	Relating to certain powers and duties of the Palo Duro River Authority of Texas. 	03/15/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1603
1604 	HB 	Blanco, Elkins, Capriglione, Gonzales Larry, Lucio III 	Relating to an acknowledgement of vulnerabilities and risks in a state agency's information security plan. 	03/20/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1604
1605 	HB 	Blanco, Elkins, Capriglione, Gonzales Larry, Lucio III 	Relating to the powers and duties of the Department of Information Resources regarding cybersecurity. 	04/03/2017 	H 	Committee report sent to Calendars 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1605
1606 	HB 	Huberty 	Relating to the authority of the Texas Military Department to purchase food and beverages. 	04/03/2017 	S 	Received from the House 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1606
1607 	HB 	Schofield 	Relating to the posting of notices of elections and candidate filing procedures on bills or invoices sent to residents by municipal utility districts. 	03/14/2017 	H 	Referred to Elections: Mar 14 2017  4:01PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1607
1608 	HB 	Minjarez 	Relating to creating a pilot program to provide summer internships for foster children. 	03/06/2017 	H 	Referred to Human Services: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1608
1609 	HB 	Price, Alvarado 	Relating to the system by which an application for a low income housing tax credit is scored. 	03/14/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1609
1610 	HB 	Kuempel 	Relating to the disclosure of interested parties by business entities contracting with governmental entities or state agencies. 	03/23/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1610
1611 	HB 	VanDeaver 	Relating to the use of warning devices by stationary authorized emergency vehicles. 	04/11/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1611
1612 	HB 	Romero Jr. 	Relating to the authority of the Texas Alcoholic Beverage Commission to offer a civil penalty in lieu of suspending a permit or license. 	04/06/2017 	H 	Comm. report sent to Local &amp; Consent Calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1612
1613 	HB 	Springer, Frank 	Relating to adjustment of the rates of the franchise tax; providing for decreases in tax rates. 	03/29/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1613
1614 	HB 	Parker 	Relating to a franchise tax credit for enterprise projects for certain capital investments. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017 10:49AM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1614
1615 	HB 	Alonzo 	Relating to a salary career ladder for certain state employees. 	03/22/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1615
1616 	HB 	Thompson Senfronia 	Relating to an exemption from civil liability for certain professionals for the disclosure of certain mental health information. 	03/06/2017 	H 	Referred to Public Health: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1616
1617 	HB 	Lucio III 	Relating to procedures in a suit for dissolution of a marriage or a suit affecting the parent-child relationship. 	03/29/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1617
1618 	HB 	Smithee 	Relating to the limitation on the amount of supplemental payments that a person may agree to provide to a school district or any other entity on behalf of a school district under the Texas Economic Development Act. 	03/09/2017 	H 	Referred to Ways &amp; Means: Mar  9 2017 10:49AM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1618
1619 	HB 	Shine 	Relating to the prosecution and punishment of certain outdoor burning violations. 	04/06/2017 	S 	Received from the House 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1619
1620 	HB 	Sanford, Burkett, Miller, Minjarez 	Relating to a voluntary temporary caregiver program providing temporary care for children removed from their homes. 	04/04/2017 	H 	Reported favorably as substituted 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1620
1621 	HB 	Bohac 	Relating to the transfer of certain unused franchise tax credits. 	04/12/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1621
1622 	HB 	Thompson Senfronia 	Relating to the personal needs allowance for certain Medicaid recipients who are residents of long-term care facilities. 	03/31/2017 	H 	Committee report sent to Calendars 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1622
1623 	HB 	Blanco 	Relating to the authority of certain counties to impose a hotel occupancy tax. 	03/06/2017 	H 	Referred to Ways &amp; Means: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1623
1624 	HB 	Simmons 	Relating to the confidentiality of personal identifying information collected by certain airport governing boards. 	03/06/2017 	H 	Referred to Transportation: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1624
1625 	HB 	Bonnen Greg, Bonnen Dennis 	Relating to the procedures for the enforcement by the General Land Office of the Oil Spill Prevention and Response Act of 1991. 	03/22/2017 	H 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1625
1626 	HB 	Gutierrez 	Relating to the authority of a taxing unit other than a school district to enter into a tax abatement agreement with an owner of real property in a tax increment financing reinvestment zone. 	04/12/2017 	H 	Scheduled for public hearing on . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1626
1627 	HB 	Springer 	Relating to the exemption of certain school districts from the placement and use of video cameras in certain self-contained classrooms or other settings providing special education services. 	03/06/2017 	H 	Referred to Public Education: Mar  6 2017  3:34PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=HB1627
