Number of Bills: 2804
211 	SB 	Menéndez 	Relating to the eligibility of a relative or other designated caregiver of a foster child for monetary assistance. 	01/25/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB211
212 	SB 	Menéndez 	Relating to the ability of certain relative caretakers of dependent children to receive supplemental financial assistance and be assigned as protective payees for financial assistance payments. 	01/25/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB212
213 	SB 	Menéndez 	Relating to the office of independent ombudsman for the Department of Family and Protective Services. 	01/25/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB213
214 	SB 	Menéndez 	Relating to a prohibition of a monitoring system performance indicator based on the number or percentage of students receiving special education services. 	01/25/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB214
215 	SB 	Menéndez 	Relating to limiting certain state-required assessment instruments administered to public school students in certain grades to assessments required by federal law. 	01/25/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB215
216 	SB 	Menéndez 	Relating to the salary paid to classroom teachers employed by public schools. 	01/25/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB216
217 	SB 	Menéndez 	Relating to a supplemental payment for retirees of the Teacher Retirement System of Texas and the unfunded actuarial liabilities allowed under that system. 	01/25/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB217
218 	SB 	Menéndez 	Relating to a cost-of-living adjustment applicable to certain benefits paid by the Teacher Retirement System of Texas. 	01/25/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB218
219 	SB 	Menéndez 	Relating to the state contribution to the Teacher Retirement System of Texas. 	01/25/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB219
220 	SB 	Menéndez 	Relating to the offense involving the carrying of handguns by license holders on the premises of certain mental health facilities. 	01/25/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB220
221 	SB 	Menéndez 	Relating to prohibiting the transfer of a firearm to a person listed in the terrorist screening database maintained by the Federal Bureau of Investigation. 	01/25/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB221
222 	SB 	Menéndez 	Relating to designating June as Gun Violence Awareness Month. 	01/25/2017 	S 	Referred to Administration 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB222
223 	SB 	Menéndez 	Relating to unlawful employment practices regarding discrimination in payment of compensation. 	01/25/2017 	S 	Referred to Natural Resources &amp; Economic Development 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB223
224 	SB 	Watson 	Relating to the sunset review date for the Cancer Prevention and Research Institute of Texas and the time for awarding cancer research and prevention grants. 	01/25/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB224
225 	SB 	Taylor Van 	Relating to the referral by the Texas Commission on Environmental Quality to the State Office of Administrative Hearings of an issue regarding an application for a water right. 	01/30/2017 	S 	Referred to Agriculture, Water, &amp;  Rural Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB225
226 	SB 	Taylor Van 	Relating to the procedure for action on certain applications for an amendment to a water right. 	03/13/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB226
227 	SB 	Huffman 	Relating to certain substances listed in Penalty Group 2 of the Texas Controlled Substances Act. 	03/15/2017 	S 	Committee report printed and distributed: Mar 15 2017  3:12PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB227
228 	SB 	Uresti 	Relating to the authority of a municipality to limit the possession, purchase, consumption, sale, distribution, or receipt of cigarettes, e-cigarettes, or tobacco products. 	01/30/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB228
229 	SB 	Menéndez 	Relating to the minimum wage. 	01/30/2017 	S 	Referred to Natural Resources &amp; Economic Development 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB229
230 	SB 	Menéndez 	Relating to participation in the countywide polling place program. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB230
231 	SB 	Menéndez 	Relating to automatic voter registration on issuance or change of a driver's license or identification card by the Department of Public Safety. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB231
232 	SB 	Menéndez 	Relating to providing for voter registration at a polling place 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB232
233 	SB 	Menéndez 	Relating to training regarding interactions with law enforcement during traffic stops. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB233
234 	SB 	Menéndez 	Relating to a prohibition against the use by a career school or college of certain advertising designed to mislead or deceive prospective students. 	01/30/2017 	S 	Referred to Vet Affairs &amp; Border Security 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB234
235 	SB 	Menéndez 	Relating to the continuation of certain public benefits, including medical assistance, for individuals after release from confinement in a county jail. 	01/30/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB235
236 	SB 	Menéndez 	Relating to the repeal of statutes regarding the criminality or unacceptability of homosexual conduct and to the recognition of certain same-sex relationship statuses. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB236
237 	SB 	Menéndez 	Relating to the licensing and regulation of certain employees of fire protection sprinkler system contractors; providing a penalty; imposing a fee; requiring occupational licenses. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB237
238 	SB 	Menéndez 	Relating to daylight saving time. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB238
239 	SB 	Campbell 	Relating to a parent's right to view the body of a deceased child before an autopsy is performed. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB239
240 	SB 	Creighton 	Relating to the exemption from ad valorem taxation of part of the appraised value of the residence homestead of a partially disabled veteran or the surviving spouse of a partially disabled veteran if the residence homestead was donated to the disabled veteran by a charitable organization for less than the market value of the residence homestead. 	01/30/2017 	S 	Referred to Vet Affairs &amp; Border Security 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB240
241 	SB 	Burton 	Relating to the use by a political subdivision of public money for lobbying activities. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB241
242 	SB 	Burton 	Relating to the right of a child's parent to public school records and information concerning the child. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB242
243 	SB 	Burton 	Relating to the authority of a commissioners court to disapprove of certain condemnations. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB243
244 	SB 	Burton 	Relating to the abolishment of the moving image industry incentive program. 	01/30/2017 	S 	Referred to Natural Resources &amp; Economic Development 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB244
245 	SB 	Burton 	Relating to voter information provided by political subdivisions before an election to authorize the issuance of bonds. 	01/30/2017 	S 	Referred to Intergovernmental Relations 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB245
246 	SB 	Hall 	Relating to the eligibility of applicants for the state bar examination. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB246
247 	SB 	Zaffirini 	Relating to funding sources for the repayment of certain speech-language pathologist and audiologist education loans. 	01/30/2017 	S 	Referred to Higher Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB247
248 	SB 	Schwertner 	Relating to the dissolution of a special utility district after the transfer of all obligations and services. 	03/20/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB248
249 	SB 	Schwertner 	Relating to the submission of an affordability and access report by public institutions of higher education. 	03/20/2017 	S 	Reported engrossed 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB249
250 	SB 	Schwertner 	Relating to limitations on increases in fees and designated tuition charged by certain public institutions of higher education. 	03/22/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB250
251 	SB 	Rodríguez 	Relating to certain statutory changes to reflect and address same-sex marriages and parenting relationships and to the removal of provisions regarding the criminality or unacceptability of homosexual conduct. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB251
252 	SB 	Taylor Van 	Relating to prohibiting governmental contracts with a company doing business with Iran, Sudan, or a foreign terrorist organization. 	03/14/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB252
253 	SB 	Taylor Van 	Relating to investment prohibitions and divestment requirements for certain investments of public money. 	03/14/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB253
254 	SB 	Schwertner 	Relating to requiring state contractors to participate in the federal electronic verification of employment authorization program, or E-verify. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB254
255 	SB 	Zaffirini 	Relating to training for governmental entities and vendors, including purchasing and contract management training; authorizing fees. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB255
256 	SB 	Taylor Van 	Relating to the confidentiality of home address information of certain victims of family violence, sexual assault or abuse, stalking, or trafficking of persons. 	03/21/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB256
257 	SB 	Taylor Van 	Relating to judicial review of protective orders and the duration of those orders. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB257
258 	SB 	Huffines 	Relating to the disposition of embryonic and fetal tissue remains; imposing a civil penalty. 	03/15/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB258
259 	SB 	Huffines 	Relating to jury summons questionnaires. 	03/20/2017 	S 	Considered in public hearing 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB259
260 	SB 	Huffines 	Relating to the abolishment of the Office of Immigration and Refugee Affairs and the Governor's Advisory Committee on Immigration and Refugees. 	01/30/2017 	S 	Referred to Vet Affairs &amp; Border Security 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB260
261 	SB 	Zaffirini 	Relating to the bulk purchase of information technology commodity items by the Department of Information Resources. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB261
262 	SB 	Zaffirini 	Relating to certain purchasing by state agencies and local governments. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB262
263 	SB 	Perry 	Relating to the handgun proficiency required to obtain or renew a license to carry a handgun. 	03/20/2017 	S 	Testimony taken in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB263
264 	SB 	Perry 	Relating to an application made by a county jailer to obtain a license to carry a handgun; reducing a fee. 	03/20/2017 	S 	Considered in public hearing 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB264
265 	SB 	Watson 	Relating to the duties of a magistrate to inform an arrested person of consequences of a plea of guilty or nolo contendere. 	01/30/2017 	S 	Referred to Vet Affairs &amp; Border Security 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB265
266 	SB 	Watson 	Relating to the driver responsibility program. 	01/30/2017 	S 	Referred to Transportation 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB266
267 	SB 	Schwertner 	Relating to the licensing and regulation of hospitals in this state; increasing the amount of administrative penalties assessed or imposed against certain hospitals; authorizing the imposition of a fee. 	03/21/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB267
268 	SB 	Nelson 	Relating to the drug testing of certain persons seeking benefits under the Temporary Assistance for Needy Families (TANF) program. 	01/30/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB268
269 	SB 	Menéndez 	Relating to authorizing the possession, use, cultivation, distribution, transportation, and delivery of medical cannabis for medical use by qualifying patients with certain debilitating medical conditions and the licensing of dispensing organizations and testing facilities; authorizing fees. 	01/30/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB269
270 	SB 	Creighton 	Relating to health benefit plan coverage for abuse-deterrent opioid analgesic drugs. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB270
271 	SB 	Burton 	Relating to the issuance of a citation or notice to appear for certain misdemeanors punishable by a fine only. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB271
272 	SB 	Perry, Bettencourt 	Relating to zero-based budgeting for state agencies as part of the sunset review process. 	01/30/2017 	S 	Referred to Finance 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB272
273 	SB 	Whitmire 	Relating to inclusion of instruction regarding police officers in the required curriculum for ninth grade public school students. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB273
274 	SB 	Huffman 	Relating to the punishment for the offense of burglary of a vehicle; increasing a criminal penalty. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB274
275 	SB 	Watson 	Relating to the retention and use of sales tax revenue collected by certain retailers to provide job training and placement services to certain persons. 	03/27/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB275
276 	SB 	Watson 	Relating to adult high school diploma and industry certification charter school pilot program requirements. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB276
277 	SB 	Campbell 	Relating to the eligibility of certain property for certain ad valorem tax incentives relating to wind-powered energy devices. 	03/21/2017 	S 	Not again placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB277
278 	SB 	Zaffirini 	Relating to the creation of an offense for failing to secure certain children in a rear-facing child passenger safety seat system. 	03/21/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB278
279 	SB 	Zaffirini 	Relating to the expression of breast milk in the Capitol and other public buildings. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB279
280 	SB 	Huffines 	Relating to the prosecution of the offense of criminal trespass. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB280
281 	SB 	Taylor Van 	Relating to limitations on the use of a biometric identifier by a governmental body. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB281
282 	SB 	Perry 	Relating to the entitlement of a public school student to transfer to a public school campus with a higher overall performance rating under the school accountability system. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB282
283 	SB 	Watson 	Relating to the offense of unlawfully prohibiting an employee from voting. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB283
284 	SB 	Watson 	Relating to acceptable forms of identification for voting. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB284
285 	SB 	Watson 	Relating to the right of an employee to time off from work to obtain an election identification certificate. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB285
286 	SB 	Nichols 	Relating to the governing board of the Trinity Valley Community College District. 	03/08/2017 	S 	Not again placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB286
287 	SB 	Watson 	Relating to the designation of the Lady Bird Johnson Wildflower Center in Austin as the state botanical garden and arboretum. 	01/30/2017 	S 	Referred to Administration 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB287
288 	SB 	Watson 	Relating to the operation and movement of motorcycles on certain highways during periods of traffic congestion. 	01/30/2017 	S 	Referred to Transportation 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB288
289 	SB 	Taylor Van 	Relating to the preparation of government growth impact statements for rules proposed by state agencies. 	01/30/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB289
290 	SB 	Watson 	Relating to the state's contribution to the financing of public education. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB290
291 	SB 	Whitmire 	Relating to the issuance of a writ of attachment. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB291
292 	SB 	Huffman, Nelson, Schwertner 	Relating to the creation of a grant program to reduce recidivism, arrest, and incarceration of individuals with mental illness. 	01/30/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB292
293 	SB 	Hinojosa, Schwertner 	Relating to the proof required to impose payment holds in certain cases of alleged fraud by Medicaid providers. 	03/22/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB293
294 	SB 	Hinojosa 	Relating to a prohibition against the use of stun guns and Tasers against public school students. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB294
295 	SB 	Hinojosa 	Relating to the issuance of certain capital appreciation bonds by political subdivisions. 	01/30/2017 	S 	Referred to Intergovernmental Relations 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB295
296 	SB 	Hinojosa 	Relating to the liability of the state for a violation of the federal Americans with Disabilities Act. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB296
297 	SB 	Hinojosa 	Relating to the compensatory time and overtime pay for commissioned officers of the Department of Public Safety. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB297
298 	SB 	Hinojosa 	Relating to the creation and funding of the Texas Forensic Science Commission operating account. 	01/30/2017 	S 	Referred to Criminal Justice 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB298
299 	SB 	Burton 	Relating to the appointment of an associate commissioner for veterans services at the Health and Human Services Commission. 	01/30/2017 	S 	Referred to Vet Affairs &amp; Border Security 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB299
300 	SB 	Taylor Van, Estes 	Relating to the continuation and functions of the Railroad Commission of Texas; providing for the imposition of fees. 	02/27/2017 	S 	Referred to Natural Resources &amp; Economic Development 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB300
301 	SB 	Watson, Hinojosa, Taylor Van 	Relating to the operations and functions of the Employees Retirement System of Texas and the sunset review date for, financial management of, and programs administered by the agency. 	03/23/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB301
302 	SB 	Watson, Hinojosa, Taylor Van 	Relating to the continuation and functions of the state bar. 	03/23/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB302
303 	SB 	Watson, Hinojosa, Taylor Van 	Relating to the continuation and functions of the Board of Law Examiners. 	03/23/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB303
304 	SB 	Taylor Van, Hinojosa, Nichols, Schwertner, Watson 	Relating to the continuation and functions of the Texas Board of Chiropractic Examiners; authorizing a reduction in fees. 	03/20/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB304
305 	SB 	Hinojosa, Nichols, Schwertner, Taylor Van, Watson 	Relating to the continuation and functions of the Texas Board of Nursing and to the regulation of the practice of nursing. 	03/06/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB305
306 	SB 	Taylor Van, Hinojosa, Nichols, Schwertner, Watson 	Relating to the continuation and functions of the Texas State Board of Pharmacy; authorizing a reduction in fees. 	03/06/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB306
307 	SB 	Nichols, Taylor Van 	Relating to the functions and territory of the Upper Colorado River Authority, following the recommendations of the Sunset Advisory Commission. 	03/06/2017 	S 	Referred to Agriculture, Water, &amp;  Rural Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB307
308 	SB 	Nichols, Taylor Van 	Relating to the Sulphur River Basin Authority, following recommendations of the Sunset Advisory Committee. 	03/06/2017 	S 	Referred to Agriculture, Water, &amp;  Rural Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB308
309 	SB 	Nichols, Taylor Van 	Relating to the Palo Duro River Authority, following recommendations of the Sunset Advisory Commission. 	03/06/2017 	S 	Referred to Agriculture, Water, &amp;  Rural Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB309
310 	SB 	Taylor Van 	Relating to the sunset review process and certain governmental entities subject to that process. 	03/06/2017 	S 	Referred to Business &amp; Commerce 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB310
311 	SB 	Hinojosa, Nichols, Schwertner, Taylor Van, Watson 	Relating to the creation of the Texas Behavioral Health Executive Council and to the continuation and transfer of the regulation of sex offender treatment providers, psychologists, marriage and family therapists, professional counselors, chemical dependency counselors, and social workers to the Texas Behavioral Health Executive Council; providing civil and administrative penalties; authorizing a fee. 	03/06/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB311
312 	SB 	Nichols, Taylor Van 	Relating to the continuation and functions of the Texas Department of Transportation; authorizing an increase in rates charged for the use of state aircraft to provide for the acquisition of replacement aircraft. 	03/20/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB312
313 	SB 	Schwertner, Hinojosa, Nichols, Taylor Van, Watson 	Relating to the continuation and functions of the State Board of Dental Examiners; imposing fees. 	03/20/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB313
314 	SB 	Schwertner, Hinojosa, Nichols, Taylor Van, Watson 	Relating to the continuation and functions of the Texas Optometry Board; authorizing a reduction in fees. 	03/20/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB314
315 	SB 	Hinojosa, Nichols, Schwertner, Taylor Van, Watson 	Relating to the continuation and functions of the Texas Medical Board; authorizing a fee. 	03/09/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB315
316 	SB 	Hinojosa, Nichols, Schwertner, Taylor Van, Watson 	Relating to powers and duties of certain prescribers and dispensers of controlled substances and the regulatory agencies that issue a license, certification, or registration to the prescriber or dispenser; following the recommendations of the Sunset Advisory Commission. 	03/20/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB316
317 	SB 	Nichols, Hinojosa, Schwertner, Taylor Van, Watson 	Relating to the continuation and functions of the Executive Council of Physical Therapy and Occupational Therapy Examiners, the Texas Board of Physical Therapy Examiners, and the Texas Board of Occupational Therapy Examiners; authorizing a fee. 	03/20/2017 	S 	Left pending in committee 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB317
318 	SB 	Schwertner, Hinojosa, Nichols, Taylor Van, Watson 	Relating to transfer of the regulation of podiatry to the Texas Department of Licensing and Regulation; authorizing a reduction in fees. 	03/13/2017 	S 	Referred to Health &amp; Human Services 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB318
319 	SB 	Watson, Hinojosa, Schwertner, Taylor Van 	Relating to the continuation and functions of the State Board of Veterinary Medical Examiners; authorizing a reduction in fees; providing penalties. 	03/16/2017 	S 	Referred to Agriculture, Water, &amp;  Rural Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB319
325 	SB 	Burton 	Relating to the procedure for expunction of arrest records and files for certain persons who are tried for an offense and subsequently acquitted. 	03/20/2017 	S 	Committee report printed and distributed: Mar 20 2017  2:11PM  	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB325
326 	SB 	Burton 	Relating to the authority of a court to return certain fees to a person whose criminal record has been expunged. 	03/20/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB326
327 	SB 	Burton 	Relating to the authority of a court to return certain fees to a person who is the subject of an order of nondisclosure of criminal history record information. 	03/21/2017 	S 	Scheduled for public hearing on  . . . 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB327
328 	SB 	Burton 	Relating to public school class size limits. 	01/30/2017 	S 	Referred to Education 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB328
329 	SB 	Creighton, Bettencourt, Birdwell, Estes, Lucio, et al. 	Relating to birth records of adopted persons. 	01/30/2017 	S 	Referred to State Affairs 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB329
330 	SB 	Rodríguez 	Relating to the qualification of land for appraisal for ad valorem tax purposes as qualified open-space land. 	03/21/2017 	S 	Placed on intent calendar 	http://www.legis.state.tx.us/BillLookup/History.aspx?LegSess=85R&Bill=SB330
